"data" "maxima" "pd"
2020-01-30 0.575 "morn"
2020-01-31 0.805 "after"
2020-01-31 0.834 "night"
2020-01-31 0.78 "dawn"
2020-01-31 0.58 "morn"
2020-02-01 0.82 "after"
2020-02-01 0.829 "night"
2020-02-01 0.768 "dawn"
2020-02-01 0.593 "morn"
2020-02-02 0.819 "after"
2020-02-02 0.818 "night"
2020-02-02 0.79 "dawn"
2020-02-02 0.61 "morn"
2020-02-03 0.815 "after"
2020-02-03 0.817 "night"
2020-02-03 0.77 "dawn"
2020-02-03 0.652 "morn"
2020-02-04 0.762 "after"
2020-02-04 0.786 "night"
2020-02-04 0.751 "dawn"
2020-02-04 0.55 "morn"
2020-02-05 0.831 "after"
2020-02-05 0.89 "night"
2020-02-05 0.838 "dawn"
2020-02-05 0.56 "morn"
2020-02-06 0.775 "after"
2020-02-06 0.833 "night"
2020-02-06 0.852 "dawn"
2020-02-06 0.503 "morn"
2020-02-07 0.789 "after"
2020-02-07 0.825 "night"
2020-02-07 0.668 "dawn"
2020-02-07 0.557 "morn"
2020-02-08 0.831 "after"
2020-02-08 0.946 "night"
2020-02-08 0.924 "dawn"
2020-02-08 0.545 "morn"
2020-02-09 0.786 "after"
2020-02-09 0.777 "night"
2020-02-09 0.75 "dawn"
2020-02-09 0.531 "morn"
2020-02-10 0.848 "after"
2020-02-10 0.845 "night"
2020-02-10 0.798 "dawn"
2020-02-10 0.551 "morn"
2020-02-11 0.853 "after"
2020-02-11 0.84 "night"
2020-02-11 0.764 "dawn"
2020-02-11 0.56 "morn"
2020-02-12 0.848 "after"
2020-02-12 0.829 "night"
2020-02-12 0.778 "dawn"
2020-02-12 0.558 "morn"
2020-02-13 0.841 "after"
2020-02-13 0.856 "night"
2020-02-13 0.836 "dawn"
2020-02-13 0.538 "morn"
2020-02-14 0.835 "after"
2020-02-14 0.921 "night"
2020-02-14 0.84 "dawn"
2020-02-14 0.532 "morn"
2020-02-15 0.809 "after"
2020-02-15 0.881 "night"
2020-02-15 0.872 "dawn"
2020-02-15 0.558 "morn"
2020-02-16 0.853 "after"
2020-02-16 0.863 "night"
2020-02-16 0.817 "dawn"
2020-02-16 0.536 "morn"
2020-02-17 0.76 "after"
2020-02-17 0.84 "night"
2020-02-17 0.778 "dawn"
2020-02-17 0.531 "morn"
2020-02-18 0.775 "after"
2020-02-18 0.911 "night"
2020-02-18 0.898 "dawn"
2020-02-18 0.516 "morn"
2020-02-19 0.842 "after"
2020-02-19 0.844 "night"
2020-02-19 0.811 "dawn"
2020-02-19 0.564 "morn"
2020-02-20 0.834 "after"
2020-02-20 0.834 "night"
2020-02-20 0.803 "dawn"
2020-02-20 0.597 "morn"
2020-02-21 0.845 "after"
2020-02-21 0.953 "night"
2020-02-21 0.957 "dawn"
2020-02-21 0.558 "morn"
2020-02-22 0.827 "after"
2020-02-22 0.817 "night"
2020-02-22 0.724 "dawn"
2020-02-22 0.486 "morn"
2020-02-23 0.858 "after"
2020-02-23 0.86 "night"
2020-02-23 0.799 "dawn"
2020-02-23 0.545 "morn"
2020-02-24 0.846 "after"
2020-02-24 0.862 "night"
2020-02-24 0.825 "dawn"
2020-02-24 0.559 "morn"
2020-02-25 0.837 "after"
2020-02-25 0.873 "night"
2020-02-25 0.836 "dawn"
2020-02-25 0.573 "morn"
2020-02-26 0.8 "after"
2020-02-26 0.822 "night"
2020-02-26 0.819 "dawn"
2020-02-26 0.571 "morn"
2020-02-27 0.832 "after"
2020-02-27 0.894 "night"
2020-02-27 0.873 "dawn"
2020-02-27 0.543 "morn"
2020-02-28 0.836 "after"
2020-02-28 0.921 "night"
2020-02-28 0.91 "dawn"
2020-02-28 0.586 "morn"
2020-02-29 0.873 "after"
2020-02-29 0.936 "night"
2020-02-29 0.936 "dawn"
2020-02-29 0.596 "morn"
2020-03-01 0.852 "after"
2020-03-01 0.853 "night"
2020-03-01 0.812 "dawn"
2020-03-01 0.557 "morn"
2020-03-02 0.831 "after"
2020-03-02 0.89 "night"
2020-03-02 0.876 "dawn"
2020-03-02 0.547 "morn"
2020-03-03 0.861 "after"
2020-03-03 0.865 "night"
2020-03-03 0.835 "dawn"
2020-03-03 0.633 "morn"
2020-03-04 0.868 "after"
2020-03-04 0.899 "night"
2020-03-04 0.894 "dawn"
2020-03-04 0.613 "morn"
2020-03-05 0.839 "after"
2020-03-05 0.854 "night"
2020-03-05 0.81 "dawn"
2020-03-05 0.67 "morn"
2020-03-06 0.817 "after"
2020-03-06 0.871 "night"
2020-03-06 0.885 "dawn"
2020-03-06 0.55 "morn"
2020-03-07 0.866 "after"
2020-03-07 0.869 "night"
2020-03-07 0.797 "dawn"
2020-03-07 0.525 "morn"
2020-03-08 0.871 "after"
2020-03-08 0.888 "night"
2020-03-08 0.814 "dawn"
2020-03-08 0.555 "morn"
2020-03-09 0.817 "after"
2020-03-09 0.894 "night"
2020-03-09 0.96 "dawn"
2020-03-09 0.575 "morn"
2020-03-10 0.884 "after"
2020-03-10 0.919 "night"
2020-03-10 0.845 "dawn"
2020-03-10 0.545 "morn"
2020-03-11 0.848 "after"
2020-03-11 0.92 "night"
2020-03-11 0.916 "dawn"
2020-03-11 0.609 "morn"
2020-03-12 0.857 "after"
2020-03-12 0.895 "night"
2020-03-12 0.874 "dawn"
2020-03-12 0.582 "morn"
2020-03-13 0.878 "after"
2020-03-13 0.881 "night"
2020-03-13 0.861 "dawn"
2020-03-13 0.655 "morn"
2020-03-14 0.861 "after"
2020-03-14 0.908 "night"
2020-03-14 0.896 "dawn"
2020-03-14 0.66 "morn"
2020-03-15 0.896 "after"
2020-03-15 0.92 "night"
2020-03-15 0.879 "dawn"
2020-03-15 0.69 "morn"
2020-03-16 0.813 "after"
2020-03-16 0.895 "night"
2020-03-16 0.852 "dawn"
2020-03-16 0.677 "morn"
2020-03-17 0.823 "after"
2020-03-17 0.871 "night"
2020-03-17 0.82 "dawn"
2020-03-17 0.635 "morn"
2020-03-18 0.861 "after"
2020-03-18 0.901 "night"
2020-03-18 0.906 "dawn"
2020-03-18 0.616 "morn"
2020-03-19 0.856 "after"
2020-03-19 0.849 "night"
2020-03-19 0.839 "dawn"
2020-03-19 0.641 "morn"
2020-03-20 0.872 "after"
2020-03-20 0.882 "night"
2020-03-20 0.878 "dawn"
2020-03-20 0.571 "morn"
2020-03-21 0.854 "after"
2020-03-21 0.857 "night"
2020-03-21 0.776 "dawn"
2020-03-21 0.588 "morn"
2020-03-22 0.869 "after"
2020-03-22 0.867 "night"
2020-03-22 0.803 "dawn"
2020-03-22 0.565 "morn"
2020-03-23 0.725 "after"
2020-03-23 0.77 "night"
2020-03-23 0.729 "dawn"
2020-03-23 0.677 "morn"
2020-03-24 0.846 "after"
2020-03-24 0.957 "night"
2020-03-24 0.961 "dawn"
2020-03-24 0.647 "morn"
2020-03-25 0.849 "after"
2020-03-25 0.897 "night"
2020-03-25 0.882 "dawn"
2020-03-25 0.64 "morn"
2020-03-26 0.872 "after"
2020-03-26 0.882 "night"
2020-03-26 0.772 "dawn"
2020-03-26 0.612 "morn"
2020-03-27 0.788 "after"
2020-03-27 0.815 "night"
2020-03-27 0.762 "dawn"
2020-03-27 0.545 "morn"
2020-03-28 0.857 "after"
2020-03-28 0.933 "night"
2020-03-28 0.899 "dawn"
2020-03-28 0.568 "morn"
2020-03-29 0.865 "after"
2020-03-29 0.884 "night"
2020-03-29 0.807 "dawn"
2020-03-29 0.642 "morn"
2020-03-30 0.891 "after"
2020-03-30 0.961 "night"
2020-03-30 0.956 "dawn"
2020-03-30 0.651 "morn"
2020-03-31 0.861 "after"
2020-03-31 0.905 "night"
2020-03-31 0.905 "dawn"
2020-03-31 0.69 "morn"
2020-04-01 0.905 "after"
2020-04-01 0.946 "night"
2020-04-01 0.937 "dawn"
2020-04-01 0.679 "morn"
2020-04-02 0.858 "after"
2020-04-02 0.869 "night"
2020-04-02 0.862 "dawn"
2020-04-02 0.684 "morn"
2020-04-03 0.861 "after"
2020-04-03 0.89 "night"
2020-04-03 0.859 "dawn"
2020-04-03 0.63 "morn"
2020-04-04 0.816 "after"
2020-04-04 0.804 "night"
2020-04-04 0.782 "dawn"
2020-04-04 0.614 "morn"
2020-04-05 0.778 "after"
2020-04-05 0.781 "night"
2020-04-05 0.749 "dawn"
2020-04-05 0.651 "morn"
2020-04-06 0.838 "after"
2020-04-06 0.844 "night"
2020-04-06 0.777 "dawn"
2020-04-06 0.609 "morn"
2020-04-07 0.87 "after"
2020-04-07 0.955 "night"
2020-04-07 0.957 "dawn"
2020-04-07 0.629 "morn"
2020-04-08 0.858 "after"
2020-04-08 0.859 "night"
2020-04-08 0.824 "dawn"
2020-04-08 0.568 "morn"
2020-04-09 0.793 "after"
2020-04-09 0.861 "night"
2020-04-09 0.792 "dawn"
2020-04-09 0.621 "morn"
2020-04-10 0.781 "after"
2020-04-10 0.787 "night"
2020-04-10 0.698 "dawn"
2020-04-10 0.63 "morn"
2020-04-11 0.85 "after"
2020-04-11 0.802 "night"
2020-04-11 0.752 "dawn"
2020-04-11 0.622 "morn"
2020-04-12 0.783 "after"
2020-04-12 0.818 "night"
2020-04-12 0.771 "dawn"
2020-04-12 0.6 "morn"
2020-04-13 0.902 "after"
2020-04-13 0.904 "night"
2020-04-13 0.832 "dawn"
2020-04-13 0.639 "morn"
2020-04-14 0.927 "after"
2020-04-14 0.949 "night"
2020-04-14 0.941 "dawn"
2020-04-14 0.633 "morn"
2020-04-15 0.821 "after"
2020-04-15 0.81 "night"
2020-04-15 0.758 "dawn"
2020-04-15 0.609 "morn"
2020-04-16 0.736 "after"
2020-04-16 0.808 "night"
2020-04-16 0.777 "dawn"
2020-04-16 0.563 "morn"
2020-04-17 0.724 "after"
2020-04-17 0.72 "night"
2020-04-17 0.617 "dawn"
2020-04-17 0.61 "morn"
2020-04-18 0.877 "after"
2020-04-18 0.964 "night"
2020-04-18 0.956 "dawn"
2020-04-18 0.697 "morn"
2020-04-19 0.89 "after"
2020-04-19 0.95 "night"
2020-04-19 0.94 "dawn"
2020-04-19 0.653 "morn"
2020-04-20 0.891 "after"
2020-04-20 0.93 "night"
2020-04-20 0.879 "dawn"
2020-04-20 0.643 "morn"
2020-04-21 0.914 "after"
2020-04-21 0.966 "night"
2020-04-21 0.967 "dawn"
2020-04-21 0.611 "morn"
2020-04-22 0.878 "after"
2020-04-22 0.917 "night"
2020-04-22 0.905 "dawn"
2020-04-22 0.694 "morn"
2020-04-23 0.88 "after"
2020-04-23 0.879 "night"
2020-04-23 0.824 "dawn"
2020-04-23 0.601 "morn"
2020-04-24 0.817 "after"
2020-04-24 0.816 "night"
2020-04-24 0.792 "dawn"
2020-04-24 0.549 "morn"
2020-04-25 0.85 "after"
2020-04-25 0.906 "night"
2020-04-25 0.857 "dawn"
2020-04-25 0.633 "morn"
2020-04-26 0.907 "after"
2020-04-26 0.937 "night"
2020-04-26 0.941 "dawn"
2020-04-26 0.677 "morn"
2020-04-27 0.88 "after"
2020-04-27 0.897 "night"
2020-04-27 0.83 "dawn"
2020-04-27 0.605 "morn"
2020-04-28 0.789 "after"
2020-04-28 0.777 "night"
2020-04-28 0.702 "dawn"
2020-04-28 0.472 "morn"
2020-04-29 0.794 "after"
2020-04-29 0.957 "night"
2020-04-29 0.967 "dawn"
2020-04-29 0.702 "morn"
2020-04-30 0.826 "after"
2020-04-30 0.837 "night"
2020-04-30 0.843 "dawn"
2020-04-30 0.698 "morn"
2020-05-01 0.869 "after"
2020-05-01 0.875 "night"
2020-05-01 0.841 "dawn"
2020-05-01 0.691 "morn"
2020-05-02 0.901 "after"
2020-05-02 0.926 "night"
2020-05-02 0.915 "dawn"
2020-05-02 0.687 "morn"
2020-05-03 0.881 "after"
2020-05-03 0.857 "night"
2020-05-03 0.856 "dawn"
2020-05-03 0.634 "morn"
2020-05-04 0.908 "after"
2020-05-04 0.959 "night"
2020-05-04 0.956 "dawn"
2020-05-04 0.732 "morn"
2020-05-05 0.913 "after"
2020-05-05 0.923 "night"
2020-05-05 0.883 "dawn"
2020-05-05 0.61 "morn"
2020-05-06 0.915 "after"
2020-05-06 0.945 "night"
2020-05-06 0.789 "dawn"
2020-05-06 0.646 "morn"
2020-05-07 0.947 "after"
2020-05-07 0.971 "night"
2020-05-07 0.971 "dawn"
2020-05-07 0.645 "morn"
2020-05-08 0.883 "after"
2020-05-08 0.955 "night"
2020-05-08 0.957 "dawn"
2020-05-08 0.598 "morn"
2020-05-09 0.902 "after"
2020-05-09 0.944 "night"
2020-05-09 0.966 "dawn"
2020-05-09 0.713 "morn"
2020-05-10 0.905 "after"
2020-05-10 0.913 "night"
2020-05-10 0.851 "dawn"
2020-05-12 0.571 "morn"
2020-05-19 0.616 "after"
2020-05-19 0.69 "night"
2020-05-20 0.836 "dawn"
2020-05-20 0.846 "morn"
2020-05-20 0.766 "after"
2020-05-20 0.663 "night"
2020-05-21 0.815 "dawn"
2020-05-21 0.819 "morn"
2020-05-21 0.841 "after"
2020-05-21 0.766 "night"
2020-05-22 0.882 "dawn"
2020-05-22 0.844 "morn"
2020-05-22 0.782 "after"
2020-05-22 0.573 "night"
2020-05-23 0.727 "dawn"
2020-05-23 0.733 "morn"
2020-05-23 0.491 "after"
2020-05-23 0.515 "night"
2020-05-24 0.816 "dawn"
2020-05-24 0.871 "morn"
2020-05-24 0.349 "after"
2020-05-24 0.669 "night"
2020-05-25 0.909 "dawn"
2020-05-25 0.966 "morn"
2020-05-25 0.962 "after"
2020-05-25 0.656 "night"
2020-05-26 0.871 "dawn"
2020-05-26 0.862 "morn"
2020-05-26 0.869 "after"
2020-05-26 0.643 "night"
2020-05-27 0.864 "dawn"
2020-05-27 0.897 "morn"
2020-05-27 0.842 "after"
2020-05-27 0.581 "night"
2020-05-28 0.791 "dawn"
2020-05-28 0.881 "morn"
2020-05-28 0.845 "after"
2020-05-28 0.578 "night"
2020-05-29 0.751 "dawn"
2020-05-29 0.81 "morn"
2020-05-29 0.757 "after"
2020-05-29 0.547 "night"
2020-05-30 0.728 "dawn"
2020-05-30 0.74 "morn"
2020-05-30 0.682 "after"
2020-05-30 0.608 "night"
2020-05-31 0.87 "dawn"
2020-05-31 0.938 "morn"
2020-05-31 0.798 "after"
2020-05-31 0.746 "night"
2020-06-01 0.891 "dawn"
2020-06-01 0.874 "morn"
2020-06-01 0.878 "after"
2020-06-01 0.765 "night"
2020-06-02 0.926 "dawn"
2020-06-02 0.906 "morn"
2020-06-02 0.956 "after"
2020-06-02 0.792 "night"
2020-06-03 0.846 "dawn"
2020-06-03 0.834 "morn"
2020-06-03 0.746 "after"
2020-06-03 0.655 "night"
2020-06-04 0.708 "dawn"
2020-06-04 0.824 "morn"
2020-06-04 0.822 "after"
2020-06-04 0.569 "night"
2020-06-05 0.8 "dawn"
2020-06-05 0.823 "morn"
2020-06-05 0.676 "after"
2020-06-05 0.292 "night"
2020-06-06 0.529 "dawn"
2020-06-06 0.268 "morn"
2020-06-06 0.32 "after"
2020-06-06 0.74 "night"
2020-06-07 0.886 "dawn"
2020-06-07 0.858 "morn"
2020-06-07 0.954 "after"
2020-06-07 0.583 "night"
2020-06-08 0.885 "dawn"
2020-06-08 0.898 "morn"
2020-06-08 0.69 "after"
2020-06-08 0.442 "night"
2020-06-09 0.504 "dawn"
2020-06-09 0.451 "morn"
2020-06-09 0.4 "after"
2020-06-09 0.651 "night"
2020-06-10 0.879 "dawn"
2020-06-10 0.919 "morn"
2020-06-10 0.957 "after"
2020-06-10 0.695 "night"
2020-06-11 0.887 "dawn"
2020-06-11 0.889 "morn"
2020-06-11 0.854 "after"
2020-06-11 0.857 "night"
2020-06-12 0.915 "dawn"
2020-06-12 0.877 "morn"
2020-06-12 0.776 "after"
2020-06-12 0.605 "night"
2020-06-13 0.689 "dawn"
2020-06-13 0.668 "morn"
2020-06-13 0.567 "after"
2020-06-13 0.459 "night"
2020-06-14 0.782 "dawn"
2020-06-14 0.969 "morn"
2020-06-14 0.967 "after"
2020-06-14 0.671 "night"
2020-06-15 0.861 "dawn"
2020-06-15 0.917 "morn"
2020-06-16 0.702 "after"
2020-06-17 0.803 "night"
2020-06-17 0.822 "dawn"
2020-06-17 0.799 "morn"
2020-06-17 0.703 "after"
2020-06-18 0.854 "night"
2020-06-18 0.853 "dawn"
2020-06-18 0.712 "morn"
2020-06-18 0.518 "after"
2020-06-19 0.591 "night"
2020-06-19 0.594 "dawn"
2020-06-19 0.562 "morn"
2020-06-19 0.649 "after"
2020-06-20 0.91 "night"
2020-06-20 0.805 "dawn"
2020-06-20 0.507 "morn"
2020-06-20 0.798 "after"
2020-06-21 0.875 "night"
2020-06-21 0.938 "dawn"
2020-06-21 0.745 "morn"
2020-06-21 0.649 "after"
2020-06-22 0.959 "night"
2020-06-22 0.958 "dawn"
2020-06-22 0.759 "morn"
2020-06-22 0.775 "after"
2020-06-23 0.873 "night"
2020-06-23 0.916 "dawn"
2020-06-23 0.864 "morn"
2020-06-23 0.749 "after"
2020-06-24 0.919 "night"
2020-06-24 0.925 "dawn"
2020-06-24 0.867 "morn"
2020-06-24 0.766 "after"
2020-06-25 0.883 "night"
2020-06-25 0.856 "dawn"
2020-06-25 0.834 "morn"
2020-06-25 0.741 "after"
2020-06-26 0.88 "night"
2020-06-26 0.903 "dawn"
2020-06-26 0.886 "morn"
2020-06-26 0.72 "after"
2020-06-27 0.875 "night"
2020-06-27 0.789 "dawn"
2020-06-27 0.525 "morn"
2020-06-27 0.475 "after"
2020-06-28 0.927 "night"
2020-06-28 0.948 "dawn"
2020-06-28 0.866 "morn"
2020-06-28 0.705 "after"
2020-06-29 0.885 "night"
2020-06-29 0.911 "dawn"
2020-06-29 0.907 "morn"
2020-06-29 0.738 "after"
2020-06-30 0.788 "night"
2020-06-30 0.762 "dawn"
2020-06-30 0.682 "morn"
2020-06-30 0.486 "after"
2020-07-01 0.619 "night"
2020-07-01 0.529 "dawn"
2020-07-01 0.358 "morn"
2020-07-01 0.417 "after"
2020-07-02 0.649 "night"
2020-07-02 0.44 "dawn"
2020-07-02 0.386 "morn"
2020-07-02 0.593 "after"
2020-07-03 0.846 "night"
2020-07-03 0.622 "dawn"
2020-07-03 0.439 "morn"
2020-07-03 0.729 "after"
2020-07-04 0.949 "night"
2020-07-04 0.968 "dawn"
2020-07-04 0.973 "morn"
2020-07-04 0.649 "after"
2020-07-05 0.908 "night"
2020-07-05 0.892 "dawn"
2020-07-05 0.729 "morn"
2020-07-05 0.623 "after"
2020-07-06 0.815 "night"
2020-07-06 0.792 "dawn"
2020-07-06 0.877 "morn"
2020-07-06 0.686 "after"
2020-07-07 0.829 "night"
2020-07-07 0.839 "dawn"
2020-07-07 0.851 "morn"
2020-07-07 0.567 "after"
2020-07-08 0.86 "night"
2020-07-08 0.831 "dawn"
2020-07-08 0.759 "morn"
2020-07-08 0.436 "after"
2020-07-09 0.563 "night"
2020-07-09 0.349 "dawn"
2020-07-09 0.283 "morn"
2020-07-09 0.314 "after"
2020-07-10 0.773 "night"
2020-07-10 0.949 "dawn"
2020-07-10 0.964 "morn"
2020-07-10 0.727 "after"
2020-07-11 0.914 "night"
2020-07-11 0.955 "dawn"
2020-07-11 0.964 "morn"
2020-07-11 0.735 "after"
2020-07-12 0.922 "night"
2020-07-12 0.878 "dawn"
2020-07-12 0.504 "morn"
2020-07-12 0.654 "after"
2020-07-13 0.903 "night"
2020-07-13 0.907 "dawn"
2020-07-13 0.876 "morn"
2020-07-13 0.542 "after"
2020-07-14 0.901 "night"
2020-07-14 0.953 "dawn"
2020-07-14 0.603 "morn"
2020-07-14 0.55 "after"
2020-07-15 0.726 "night"
2020-07-15 0.966 "dawn"
2020-07-15 0.895 "morn"
2020-07-15 0.534 "after"
2020-07-16 0.815 "night"
2020-07-16 0.952 "dawn"
2020-07-16 0.532 "morn"
2020-07-16 0.627 "after"
2020-07-17 0.836 "night"
2020-07-17 0.951 "dawn"
2020-07-17 0.942 "morn"
2020-07-17 0.763 "after"
2020-07-18 0.871 "night"
2020-07-18 0.914 "dawn"
2020-07-18 0.906 "morn"
2020-07-18 0.555 "after"
2020-07-20 0.889 "night"
2020-07-20 0.751 "dawn"
2020-07-20 0.57 "morn"
2020-07-21 0.821 "after"
2020-07-21 0.805 "night"
2020-07-21 0.756 "dawn"
2020-07-21 0.633 "morn"
2020-07-22 0.792 "after"
2020-07-22 0.82 "night"
2020-07-22 0.785 "dawn"
2020-07-22 0.668 "morn"
2020-07-23 0.757 "after"
2020-07-23 0.857 "night"
2020-07-23 0.876 "dawn"
2020-07-23 0.562 "morn"
2020-07-24 0.816 "after"
2020-07-24 0.791 "night"
2020-07-24 0.726 "dawn"
2020-07-24 0.516 "morn"
2020-07-25 0.595 "after"
2020-07-25 0.526 "night"
2020-07-25 0.393 "dawn"
2020-07-25 0.223 "morn"
2020-07-26 0.54 "after"
2020-07-26 0.383 "night"
2020-07-26 0.222 "dawn"
2020-07-26 0.583 "morn"
2020-07-27 0.927 "after"
2020-07-27 0.953 "night"
2020-07-27 0.955 "dawn"
2020-07-27 0.571 "morn"
2020-07-28 0.698 "after"
2020-07-28 0.499 "night"
2020-07-28 0.334 "dawn"
2020-07-28 0.396 "morn"
2020-07-29 0.581 "after"
2020-07-29 0.3 "night"
2020-07-29 0.281 "dawn"
2020-07-29 0.658 "morn"
2020-07-30 0.926 "after"
2020-07-30 0.945 "night"
2020-07-30 0.406 "dawn"
2020-07-30 0.576 "morn"
2020-07-31 0.689 "after"
2020-07-31 0.455 "night"
2020-07-31 0.216 "dawn"
2020-07-31 0.325 "morn"
2020-08-01 0.876 "after"
2020-08-01 0.956 "night"
2020-08-01 0.89 "dawn"
2020-08-01 0.636 "morn"
2020-08-02 0.902 "after"
2020-08-02 0.924 "night"
2020-08-02 0.762 "dawn"
2020-08-02 0.606 "morn"
2020-08-03 0.84 "after"
2020-08-03 0.953 "night"
2020-08-03 0.958 "dawn"
2020-08-03 0.729 "morn"
2020-08-04 0.943 "after"
2020-08-04 0.943 "night"
2020-08-04 0.898 "dawn"
2020-08-04 0.76 "morn"
2020-08-05 0.885 "after"
2020-08-05 0.862 "night"
2020-08-05 0.856 "dawn"
2020-08-05 0.626 "morn"
2020-08-06 0.754 "after"
2020-08-06 0.956 "night"
2020-08-06 0.967 "dawn"
2020-08-06 0.696 "morn"
2020-08-07 0.902 "after"
2020-08-07 0.935 "night"
2020-08-07 0.905 "dawn"
2020-08-07 0.679 "morn"
2020-08-08 0.911 "after"
2020-08-08 0.929 "night"
2020-08-08 0.884 "dawn"
2020-08-08 0.685 "morn"
2020-08-09 0.909 "after"
2020-08-09 0.968 "night"
2020-08-09 0.972 "dawn"
2020-08-09 0.649 "morn"
2020-08-10 0.878 "after"
2020-08-10 0.919 "night"
2020-08-10 0.961 "dawn"
2020-08-10 0.683 "morn"
2020-08-11 0.924 "after"
2020-08-11 0.934 "night"
2020-08-11 0.936 "dawn"
2020-08-11 0.671 "morn"
2020-08-12 0.869 "after"
2020-08-12 0.836 "night"
2020-08-12 0.826 "dawn"
2020-08-12 0.673 "morn"
2020-08-13 0.878 "after"
2020-08-13 0.926 "night"
2020-08-13 0.94 "dawn"
2020-08-13 0.656 "morn"
2020-08-14 0.866 "after"
2020-08-14 0.835 "night"
2020-08-14 0.736 "dawn"
2020-08-14 0.651 "morn"
2020-08-15 0.85 "after"
2020-08-15 0.872 "night"
2020-08-15 0.787 "dawn"
2020-08-15 0.585 "morn"
2020-08-16 0.895 "after"
2020-08-16 0.857 "night"
2020-08-16 0.815 "dawn"
2020-08-16 0.684 "morn"
2020-08-17 0.893 "after"
2020-08-17 0.876 "night"
2020-08-17 0.867 "dawn"
2020-08-17 0.69 "morn"
2020-08-18 0.8 "after"
2020-08-18 0.77 "night"
2020-08-18 0.758 "dawn"
2020-08-18 0.589 "morn"
2020-08-19 0.856 "after"
2020-08-19 0.896 "night"
2020-08-19 0.858 "dawn"
2020-08-19 0.636 "morn"
2020-08-20 0.912 "after"
2020-08-20 0.946 "night"
2020-08-20 0.873 "dawn"
2020-08-20 0.564 "morn"
2020-08-21 0.897 "after"
2020-08-21 0.959 "night"
2020-08-21 0.546 "dawn"
2020-08-21 0.649 "morn"
2020-08-22 0.914 "after"
2020-08-22 0.969 "night"
2020-08-22 0.965 "dawn"
2020-08-22 0.654 "morn"
2020-08-23 0.793 "after"
2020-08-23 0.811 "night"
2020-08-23 0.762 "dawn"
2020-08-23 0.552 "morn"
2020-08-24 0.743 "after"
2020-08-24 0.702 "night"
2020-08-24 0.663 "dawn"
2020-08-24 0.53 "morn"
2020-08-25 0.644 "after"
2020-08-25 0.67 "night"
2020-08-25 0.657 "dawn"
2020-08-25 0.612 "morn"
2020-08-26 0.794 "after"
2020-08-26 0.8 "night"
2020-08-26 0.717 "dawn"
2020-08-26 0.605 "morn"
2020-08-27 0.91 "after"
2020-08-27 0.933 "night"
2020-08-27 0.906 "dawn"
2020-08-27 0.618 "morn"
2020-08-28 0.881 "after"
2020-08-28 0.847 "night"
2020-08-28 0.909 "dawn"
2020-08-28 0.705 "morn"
2020-08-29 0.871 "after"
2020-08-29 0.856 "night"
2020-08-29 0.672 "dawn"
2020-08-29 0.528 "morn"
2020-08-30 0.792 "after"
2020-08-30 0.798 "night"
2020-08-30 0.797 "dawn"
2020-08-30 0.656 "morn"
2020-08-31 0.821 "after"
2020-08-31 0.887 "night"
2020-08-31 0.911 "dawn"
2020-08-31 0.689 "morn"
2020-09-01 0.718 "after"
2020-09-01 0.92 "night"
2020-09-01 0.909 "dawn"
2020-09-01 0.584 "morn"
2020-09-02 0.756 "after"
2020-09-02 0.836 "night"
2020-09-02 0.762 "dawn"
2020-09-02 0.609 "morn"
2020-09-03 0.914 "after"
2020-09-03 0.88 "night"
2020-09-03 0.819 "dawn"
2020-09-03 0.622 "morn"
2020-09-04 0.833 "after"
2020-09-04 0.961 "night"
2020-09-04 0.946 "dawn"
2020-09-04 0.647 "morn"
2020-09-05 0.866 "after"
2020-09-05 0.871 "night"
2020-09-05 0.812 "dawn"
2020-09-05 0.48 "morn"
2020-09-06 0.694 "after"
2020-09-06 0.703 "night"
2020-09-06 0.78 "dawn"
2020-09-06 0.662 "morn"
2020-09-07 0.839 "after"
2020-09-07 0.887 "night"
2020-09-07 0.869 "dawn"
2020-09-07 0.684 "morn"
2020-09-08 0.881 "after"
2020-09-08 0.884 "night"
2020-09-08 0.777 "dawn"
2020-09-08 0.639 "morn"
2020-09-09 0.902 "after"
2020-09-09 0.908 "night"
2020-09-09 0.748 "dawn"
2020-09-09 0.481 "morn"
2020-09-10 0.744 "after"
2020-09-10 0.944 "night"
2020-09-10 0.958 "dawn"
2020-09-10 0.647 "morn"
2020-09-11 0.823 "after"
2020-09-11 0.82 "night"
2020-09-11 0.815 "dawn"
2020-09-11 0.684 "morn"
2020-09-12 0.852 "after"
2020-09-12 0.854 "night"
2020-09-12 0.852 "dawn"
2020-09-12 0.728 "morn"
2020-09-13 0.854 "after"
2020-09-13 0.907 "night"
2020-09-13 0.884 "dawn"
2020-09-13 0.635 "morn"
2020-09-14 0.936 "after"
2020-09-14 0.961 "night"
2020-09-14 0.96 "dawn"
2020-09-14 0.704 "morn"
2020-09-15 0.814 "after"
2020-09-15 0.835 "night"
2020-09-15 0.791 "dawn"
2020-09-15 0.662 "morn"
2020-09-16 0.883 "after"
2020-09-16 0.884 "night"
2020-09-16 0.817 "dawn"
2020-09-16 0.592 "morn"
2020-09-17 0.883 "after"
2020-09-17 0.956 "night"
2020-09-17 0.967 "dawn"
2020-09-17 0.588 "morn"
2020-09-18 0.924 "after"
2020-09-18 0.97 "night"
2020-09-18 0.971 "dawn"
2020-09-18 0.587 "morn"
2020-09-19 0.875 "after"
2020-09-19 0.885 "night"
2020-09-19 0.855 "dawn"
