"data" "minima" "pd"
2020-09-19 0.408 "morn"
2020-09-20 0.654 "after"
2020-09-20 0.899 "night"
2020-09-20 0.387 "dawn"
2020-09-20 0.305 "morn"
2020-09-21 0.689 "after"
2020-09-21 0.901 "night"
2020-09-21 0.357 "dawn"
2020-09-21 0.264 "morn"
2020-09-22 0.609 "after"
2020-09-22 0.531 "night"
2020-09-22 0.377 "dawn"
2020-09-22 0.377 "morn"
2020-09-23 0.662 "after"
2020-09-23 0.746 "night"
2020-09-23 0.513 "dawn"
2020-09-23 0.453 "morn"
2020-09-24 0.77 "after"
2020-09-24 0.854 "night"
2020-09-24 0.544 "dawn"
2020-09-24 0.449 "morn"
2020-09-25 0.733 "after"
2020-09-25 0.808 "night"
2020-09-25 0.425 "dawn"
2020-09-25 0.381 "morn"
2020-09-26 0.702 "after"
2020-09-26 0.814 "night"
2020-09-26 0.501 "dawn"
2020-09-26 0.465 "morn"
2020-09-27 0.706 "after"
2020-09-27 0.797 "night"
2020-09-27 0.437 "dawn"
2020-09-27 0.332 "morn"
2020-09-28 0.673 "after"
2020-09-28 0.938 "night"
2020-09-28 0.591 "dawn"
2020-09-28 0.491 "morn"
2020-09-29 0.697 "after"
2020-09-29 0.786 "night"
2020-09-29 0.454 "dawn"
2020-09-29 0.358 "morn"
2020-09-30 0.668 "after"
2020-09-30 0.849 "night"
2020-09-30 0.373 "dawn"
2020-09-30 0.335 "morn"
2020-10-01 0.67 "after"
2020-10-01 0.904 "night"
2020-10-01 0.452 "dawn"
2020-10-01 0.345 "morn"
2020-10-02 0.72 "after"
2020-10-02 0.847 "night"
2020-10-02 0.48 "dawn"
2020-10-02 0.399 "morn"
2020-10-03 0.725 "after"
2020-10-03 0.851 "night"
2020-10-03 0.394 "dawn"
2020-10-03 0.329 "morn"
2020-10-04 0.674 "after"
2020-10-04 0.762 "night"
2020-10-04 0.311 "dawn"
2020-10-04 0.292 "morn"
2020-10-05 0.582 "after"
2020-10-05 0.809 "night"
2020-10-05 0.391 "dawn"
2020-10-05 0.364 "morn"
2020-10-06 0.622 "after"
2020-10-06 0.721 "night"
2020-10-06 0.48 "dawn"
2020-10-06 0.475 "morn"
2020-10-07 0.707 "after"
2020-10-07 0.747 "night"
2020-10-07 0.497 "dawn"
2020-10-07 0.401 "morn"
2020-10-08 0.614 "after"
2020-10-08 0.449 "night"
2020-10-08 0.252 "dawn"
2020-10-08 0.194 "morn"
2020-10-09 0.599 "after"
2020-10-09 0.523 "night"
2020-10-09 0.245 "dawn"
2020-10-09 0.241 "morn"
2020-10-10 0.667 "after"
2020-10-10 0.919 "night"
2020-10-10 0.361 "dawn"
2020-10-10 0.351 "morn"
2020-10-11 0.663 "after"
2020-10-11 0.848 "night"
2020-10-11 0.522 "dawn"
2020-10-11 0.396 "morn"
2020-10-12 0.665 "after"
2020-10-12 0.836 "night"
2020-10-12 0.434 "dawn"
2020-10-12 0.342 "morn"
2020-10-13 0.668 "after"
2020-10-13 0.811 "night"
2020-10-13 0.568 "dawn"
2020-10-13 0.474 "morn"
2020-10-14 0.738 "after"
2020-10-14 0.741 "night"
2020-10-14 0.365 "dawn"
2020-10-14 0.261 "morn"
2020-10-15 0.641 "after"
2020-10-15 0.697 "night"
2020-10-15 0.48 "dawn"
2020-10-15 0.429 "morn"
2020-10-16 0.682 "after"
2020-10-16 0.848 "night"
2020-10-16 0.36 "dawn"
2020-10-16 0.298 "morn"
2020-10-17 0.699 "after"
2020-10-17 0.779 "night"
2020-10-17 0.45 "dawn"
2020-10-17 0.406 "morn"
2020-10-18 0.774 "after"
2020-10-18 0.886 "night"
2020-10-18 0.501 "dawn"
2020-10-18 0.447 "morn"
2020-10-19 0.747 "after"
2020-10-19 0.843 "night"
2020-10-19 0.448 "dawn"
2020-10-19 0.404 "morn"
2020-10-20 0.77 "after"
2020-10-20 0.74 "night"
2020-10-20 0.387 "dawn"
2020-10-20 0.331 "morn"
2020-10-21 0.714 "after"
2020-10-21 0.821 "night"
2020-10-21 0.477 "dawn"
2020-10-21 0.432 "morn"
2020-10-22 0.74 "after"
2020-10-22 0.82 "night"
2020-10-22 0.464 "dawn"
2020-10-22 0.381 "morn"
2020-10-23 0.767 "after"
2020-10-23 0.846 "night"
2020-10-23 0.498 "dawn"
2020-10-23 0.43 "morn"
2020-10-24 0.76 "after"
2020-10-24 0.845 "night"
2020-10-24 0.526 "dawn"
2020-10-24 0.526 "morn"
2020-10-25 0.761 "after"
2020-10-25 0.81 "night"
2020-10-25 0.381 "dawn"
2020-10-25 0.358 "morn"
2020-10-26 0.643 "after"
2020-10-26 0.7 "night"
2020-10-26 0.392 "dawn"
2020-10-26 0.355 "morn"
2020-10-27 0.71 "after"
2020-10-27 0.812 "night"
2020-10-27 0.567 "dawn"
2020-10-27 0.53 "morn"
2020-10-28 0.715 "after"
2020-10-28 0.711 "night"
2020-10-28 0.426 "dawn"
2020-10-28 0.357 "morn"
2020-10-29 0.682 "after"
2020-10-29 0.874 "night"
2020-10-29 0.48 "dawn"
2020-10-29 0.361 "morn"
2020-10-30 0.653 "after"
2020-10-30 0.838 "night"
2020-10-30 0.35 "dawn"
2020-10-30 0.313 "morn"
2020-10-31 0.658 "after"
2020-10-31 0.879 "night"
2020-10-31 0.389 "dawn"
2020-10-31 0.235 "morn"
2020-11-01 0.715 "after"
2020-11-01 0.87 "night"
2020-11-01 0.374 "dawn"
2020-11-01 0.302 "morn"
2020-11-02 0.653 "after"
2020-11-02 0.803 "night"
2020-11-02 0.296 "dawn"
2020-11-02 0.329 "morn"
2020-11-03 0.741 "after"
2020-11-03 0.766 "night"
2020-11-03 0.515 "dawn"
2020-11-03 0.42 "morn"
2020-11-04 0.71 "after"
2020-11-04 0.769 "night"
2020-11-04 0.537 "dawn"
2020-11-04 0.506 "morn"
2020-11-05 0.719 "after"
2020-11-05 0.753 "night"
2020-11-05 0.377 "dawn"
2020-11-05 0.302 "morn"
2020-11-06 0.699 "after"
2020-11-06 0.835 "night"
2020-11-06 0.393 "dawn"
2020-11-06 0.344 "morn"
2020-11-07 0.683 "after"
2020-11-07 0.808 "night"
2020-11-07 0.51 "dawn"
2020-11-07 0.443 "morn"
2020-11-08 0.692 "after"
2020-11-08 0.78 "night"
2020-11-08 0.44 "dawn"
2020-11-08 0.357 "morn"
2020-11-09 0.572 "after"
2020-11-09 0.776 "night"
2020-11-09 0.469 "dawn"
2020-11-09 0.43 "morn"
2020-11-10 0.753 "after"
2020-11-10 0.818 "night"
2020-11-10 0.553 "dawn"
2020-11-10 0.57 "morn"
2020-11-11 0.68 "after"
2020-11-11 0.795 "night"
2020-11-11 0.528 "dawn"
2020-11-11 0.433 "morn"
2020-11-12 0.722 "after"
2020-11-12 0.836 "night"
2020-11-12 0.516 "dawn"
2020-11-12 0.411 "morn"
2020-11-13 0.717 "after"
2020-11-13 0.828 "night"
2020-11-13 0.462 "dawn"
2020-11-13 0.402 "morn"
2020-11-14 0.725 "after"
2020-11-14 0.77 "night"
2020-11-14 0.397 "dawn"
2020-11-14 0.364 "morn"
2020-11-15 0.67 "after"
2020-11-15 0.788 "night"
2020-11-15 0.477 "dawn"
2020-11-15 0.394 "morn"
2020-11-16 0.658 "after"
2020-11-16 0.749 "night"
2020-11-16 0.458 "dawn"
2020-11-16 0.464 "morn"
2020-11-17 0.708 "after"
2020-11-17 0.769 "night"
2020-11-17 0.423 "dawn"
2020-11-17 0.337 "morn"
2020-11-18 0.595 "after"
2020-11-18 0.707 "night"
2020-11-18 0.322 "dawn"
2020-11-18 0.277 "morn"
2020-11-19 0.674 "after"
2020-11-19 0.823 "night"
2020-11-19 0.404 "dawn"
2020-11-19 0.355 "morn"
2020-11-20 0.628 "after"
2020-11-20 0.767 "night"
2020-11-20 0.33 "dawn"
2020-11-20 0.25 "morn"
2020-11-21 0.629 "after"
2020-11-21 0.634 "night"
2020-11-21 0.187 "dawn"
2020-11-21 0.221 "morn"
2020-11-22 0.465 "after"
2020-11-22 0.795 "night"
2020-11-22 0.343 "dawn"
2020-11-22 0.279 "morn"
2020-11-23 0.697 "after"
2020-11-23 0.821 "night"
2020-11-23 0.406 "dawn"
2020-11-23 0.344 "morn"
2020-11-24 0.699 "after"
2020-11-24 0.886 "night"
2020-11-24 0.368 "dawn"
2020-11-24 0.345 "morn"
2020-11-25 0.636 "after"
2020-11-25 0.719 "night"
2020-11-25 0.302 "dawn"
2020-11-25 0.301 "morn"
2020-11-26 0.614 "after"
2020-11-26 0.784 "night"
2020-11-26 0.481 "dawn"
2020-11-26 0.404 "morn"
2020-11-27 0.59 "after"
2020-11-27 0.842 "night"
2020-11-27 0.375 "dawn"
2020-11-27 0.377 "morn"
2020-11-28 0.619 "after"
2020-11-28 0.792 "night"
2020-11-28 0.389 "dawn"
2020-11-28 0.326 "morn"
2020-11-29 0.654 "after"
2020-11-29 0.787 "night"
2020-11-29 0.354 "dawn"
2020-11-29 0.305 "morn"
2020-11-30 0.65 "after"
2020-11-30 0.904 "night"
2020-11-30 0.41 "dawn"
2020-11-30 0.367 "morn"
2020-12-01 0.651 "after"
2020-12-01 0.775 "night"
2020-12-01 0.555 "dawn"
2020-12-01 0.457 "morn"
2020-12-02 0.629 "after"
2020-12-02 0.787 "night"
2020-12-02 0.435 "dawn"
2020-12-02 0.37 "morn"
2020-12-03 0.719 "after"
2020-12-03 0.884 "night"
2020-12-03 0.503 "dawn"
2020-12-03 0.479 "morn"
2020-12-04 0.643 "after"
2020-12-04 0.792 "night"
2020-12-04 0.487 "dawn"
2020-12-04 0.37 "morn"
2020-12-05 0.688 "after"
2020-12-05 0.827 "night"
2020-12-05 0.372 "dawn"
2020-12-05 0.335 "morn"
2020-12-06 0.686 "after"
2020-12-06 0.878 "night"
2020-12-06 0.434 "dawn"
2020-12-06 0.356 "morn"
2020-12-07 0.688 "after"
2020-12-07 0.84 "night"
2020-12-07 0.454 "dawn"
2020-12-07 0.415 "morn"
2020-12-08 0.698 "after"
2020-12-08 0.817 "night"
2020-12-08 0.56 "dawn"
2020-12-08 0.437 "morn"
2020-12-09 0.692 "after"
2020-12-09 0.8 "night"
2020-12-09 0.414 "dawn"
2020-12-09 0.413 "morn"
2020-12-10 0.673 "after"
2020-12-10 0.83 "night"
2020-12-10 0.514 "dawn"
2020-12-10 0.418 "morn"
2020-12-11 0.67 "after"
2020-12-11 0.743 "night"
2020-12-11 0.395 "dawn"
2020-12-11 0.351 "morn"
2020-12-12 0.648 "after"
2020-12-12 0.779 "night"
2020-12-12 0.458 "dawn"
2020-12-12 0.37 "morn"
2020-12-13 0.62 "after"
2020-12-13 0.817 "night"
2020-12-13 0.4 "dawn"
2020-12-13 0.354 "morn"
2020-12-14 0.614 "after"
2020-12-14 0.865 "night"
2020-12-14 0.517 "dawn"
2020-12-14 0.472 "morn"
2020-12-15 0.634 "after"
2020-12-15 0.83 "night"
2020-12-15 0.454 "dawn"
2020-12-15 0.417 "morn"
2020-12-16 0.65 "after"
2020-12-16 0.832 "night"
2020-12-16 0.498 "dawn"
2020-12-16 0.441 "morn"
2020-12-17 0.647 "after"
2020-12-17 0.862 "night"
2020-12-17 0.504 "dawn"
2020-12-17 0.406 "morn"
2020-12-18 0.684 "after"
2020-12-18 0.818 "night"
2020-12-18 0.518 "dawn"
2020-12-18 0.477 "morn"
2020-12-19 0.689 "after"
2020-12-19 0.793 "night"
2020-12-19 0.409 "dawn"
2020-12-19 0.365 "morn"
2020-12-20 0.665 "after"
2020-12-20 0.846 "night"
2020-12-20 0.449 "dawn"
2020-12-20 0.353 "morn"
2020-12-21 0.653 "after"
2020-12-21 0.816 "night"
2020-12-21 0.458 "dawn"
2020-12-21 0.363 "morn"
2020-12-22 0.658 "after"
2020-12-22 0.792 "night"
2020-12-22 0.402 "dawn"
2020-12-22 0.404 "morn"
2020-12-23 0.663 "after"
2020-12-23 0.761 "night"
2020-12-23 0.42 "dawn"
2020-12-23 0.324 "morn"
2020-12-24 0.608 "after"
2020-12-24 0.751 "night"
2020-12-24 0.403 "dawn"
2020-12-24 0.347 "morn"
2020-12-25 0.53 "after"
2020-12-25 0.745 "night"
2020-12-25 0.389 "dawn"
2020-12-25 0.376 "morn"
2020-12-26 0.618 "after"
2020-12-26 0.767 "night"
2020-12-26 0.432 "dawn"
2020-12-26 0.357 "morn"
2020-12-27 0.531 "after"
2020-12-27 0.717 "night"
2020-12-27 0.337 "dawn"
2020-12-27 0.33 "morn"
2020-12-28 0.57 "after"
2020-12-28 0.607 "night"
2020-12-28 0.337 "dawn"
2020-12-28 0.316 "morn"
2020-12-29 0.544 "after"
2020-12-29 0.684 "night"
2020-12-29 0.369 "dawn"
2020-12-29 0.362 "morn"
2020-12-30 0.654 "after"
2020-12-30 0.811 "night"
2020-12-30 0.332 "dawn"
2020-12-30 0.34 "morn"
2020-12-31 0.587 "after"
2020-12-31 0.809 "night"
2020-12-31 0.356 "dawn"
2020-12-31 0.354 "morn"
2021-01-01 0.605 "after"
2021-01-01 0.741 "night"
2021-01-01 0.436 "dawn"
2021-01-01 0.355 "morn"
2021-01-02 0.621 "after"
2021-01-02 0.74 "night"
2021-01-02 0.445 "dawn"
2021-01-02 0.375 "morn"
2021-01-03 0.627 "after"
2021-01-03 0.783 "night"
2021-01-03 0.479 "dawn"
2021-01-03 0.41 "morn"
2021-01-04 0.704 "after"
2021-01-04 0.789 "night"
2021-01-04 0.543 "dawn"
2021-01-04 0.445 "morn"
2021-01-05 0.63 "after"
2021-01-05 0.839 "night"
2021-01-05 0.457 "dawn"
2021-01-05 0.375 "morn"
2021-01-06 0.632 "after"
2021-01-06 0.86 "night"
2021-01-06 0.435 "dawn"
2021-01-06 0.376 "morn"
2021-01-07 0.607 "after"
2021-01-07 0.806 "night"
2021-01-07 0.393 "dawn"
2021-01-07 0.351 "morn"
2021-01-08 0.589 "after"
2021-01-08 0.847 "night"
2021-01-08 0.435 "dawn"
2021-01-08 0.32 "morn"
2021-01-09 0.616 "after"
2021-01-09 0.873 "night"
2021-01-09 0.465 "dawn"
2021-01-09 0.356 "morn"
2021-01-10 0.647 "after"
2021-01-10 0.815 "night"
2021-01-10 0.451 "dawn"
2021-01-10 0.37 "morn"
2021-01-11 0.647 "after"
2021-01-11 0.864 "night"
2021-01-11 0.311 "dawn"
2021-01-11 0.307 "morn"
2021-01-12 0.576 "after"
2021-01-12 0.789 "night"
2021-01-12 0.406 "dawn"
2021-01-12 0.35 "morn"
2021-01-13 0.618 "after"
2021-01-13 0.853 "night"
2021-01-13 0.387 "dawn"
2021-01-13 0.343 "morn"
2021-01-14 0.632 "after"
2021-01-14 0.817 "night"
2021-01-14 0.427 "dawn"
2021-01-14 0.376 "morn"
2021-01-15 0.639 "after"
2021-01-15 0.75 "night"
2021-01-15 0.547 "dawn"
2021-01-15 0.423 "morn"
2021-01-16 0.615 "after"
2021-01-16 0.779 "night"
2021-01-16 0.443 "dawn"
2021-01-16 0.41 "morn"
2021-01-17 0.587 "after"
2021-01-17 0.762 "night"
2021-01-17 0.381 "dawn"
2021-01-17 0.374 "morn"
2021-01-18 0.6 "after"
2021-01-18 0.786 "night"
2021-01-18 0.426 "dawn"
2021-01-18 0.37 "morn"
2021-01-19 0.59 "after"
2021-01-19 0.865 "night"
2021-01-19 0.457 "dawn"
2021-01-19 0.383 "morn"
2021-01-20 0.568 "after"
2021-01-20 0.833 "night"
2021-01-20 0.467 "dawn"
2021-01-20 0.355 "morn"
2021-01-21 0.582 "after"
2021-01-21 0.858 "night"
2021-01-21 0.397 "dawn"
2021-01-21 0.39 "morn"
2021-01-22 0.599 "after"
2021-01-22 0.851 "night"
2021-01-22 0.376 "dawn"
2021-01-22 0.373 "morn"
2021-01-23 0.575 "after"
2021-01-23 0.8 "night"
2021-01-23 0.351 "dawn"
2021-01-23 0.335 "morn"
2021-01-24 0.566 "after"
2021-01-24 0.763 "night"
2021-01-24 0.34 "dawn"
2021-01-24 0.295 "morn"
2021-01-25 0.594 "after"
2021-01-25 0.857 "night"
2021-01-25 0.345 "dawn"
2021-01-25 0.33 "morn"
2021-01-26 0.614 "after"
2021-01-26 0.807 "night"
2021-01-26 0.408 "dawn"
2021-01-26 0.327 "morn"
2021-01-27 0.653 "after"
2021-01-27 0.832 "night"
2021-01-27 0.347 "dawn"
2021-01-27 0.376 "morn"
2021-01-28 0.67 "after"
2021-01-28 0.842 "night"
2021-01-28 0.479 "dawn"
2021-01-28 0.424 "morn"
2021-01-29 0.628 "after"
2021-01-29 0.77 "night"
2021-01-29 0.478 "dawn"
2021-01-29 0.388 "morn"
2021-01-30 0.618 "after"
2021-01-30 0.799 "night"
2021-01-30 0.39 "dawn"
2021-01-30 0.347 "morn"
2021-01-31 0.619 "after"
2021-01-31 0.806 "night"
2021-01-31 0.423 "dawn"
2021-01-31 0.39 "morn"
2021-02-01 0.695 "after"
2021-02-01 0.844 "night"
2021-02-01 0.465 "dawn"
2021-02-01 0.411 "morn"
2021-02-02 0.632 "after"
2021-02-02 0.855 "night"
